Geo ID,Geographic Area Name, Total population,Median age,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,Percent Under 5 years,Percent 5 to 9 years,Percent 10 to 14 years,Percent 15 to 19 years,Percent 20 to 24 years,Percent 25 to 29 years,Percent 30 to 34 years,Percent 35 to 39 years,Percent 40 to 44 years,Percent 45 to 49 years,Percent 50 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 69 years,Percent 70 to 74 years,Percent 75 to 79 years,Percent 80 to 84 years,Percent 85 years and over
8600000US94512,94512,16,-,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
8600000US94513,94513,64313,40.5,4485,5543,5413,3744,2979,3212,3407,4580,4845,4617,4785,3770,3121,2253,1930,1196,1430,4.7,7,8.6,8.4,5.8,4.6,5,5.3,7.1,7.5,7.2,7.4,5.9,4.9,3.5,3,1.9,2.2
8600000US94514,94514,1475,37.3,129,82,153,122,38,47,178,85,83,93,54,34,78,68,42,62,50,5.2,8.7,5.6,10.4,8.3,2.6,3.2,12.1,5.8,5.6,6.3,3.7,2.3,5.3,4.6,2.8,4.2,3.4
8600000US94515,94515,7491,46,305,352,360,242,560,503,482,491,475,460,431,679,467,351,469,169,283,5.5,4.1,4.7,4.8,3.2,7.5,6.7,6.4,6.6,6.3,6.1,5.8,9.1,6.2,4.7,6.3,2.3,3.8
8600000US94516,94516,103,56.5,4,1,1,1,23,6,3,1,2,6,12,12,9,8,8,0,4,1.9,3.9,1,1,1,22.3,5.8,2.9,1,1.9,5.8,11.7,11.7,8.7,7.8,7.8,0,3.9
8600000US94517,94517,13687,45.7,589,1178,900,852,475,515,744,775,1095,1004,1471,1070,662,663,517,294,248,4.6,4.3,8.6,6.6,6.2,3.5,3.8,5.4,5.7,8,7.3,10.7,7.8,4.8,4.8,3.8,2.1,1.8
8600000US94518,94518,28734,42.2,1694,1127,1355,1848,2149,1618,1930,2084,1754,2167,2461,2028,1674,1136,788,512,691,6,5.9,3.9,4.7,6.4,7.5,5.6,6.7,7.3,6.1,7.5,8.6,7.1,5.8,4,2.7,1.8,2.4
8600000US94519,94519,20041,38,1367,992,865,1000,1652,1663,1633,1007,1221,1287,1594,1322,1153,668,317,619,318,6.8,6.8,4.9,4.3,5,8.2,8.3,8.1,5,6.1,6.4,8,6.6,5.8,3.3,1.6,3.1,1.6
8600000US94520,94520,38753,34.8,2446,2193,2198,2619,3727,3463,3286,2759,2343,2493,2307,1993,1602,1168,612,491,235,7.3,6.3,5.7,5.7,6.8,9.6,8.9,8.5,7.1,6,6.4,6,5.1,4.1,3,1.6,1.3,0.6
8600000US94521,94521,43281,42.3,2525,2351,2168,2438,2653,3392,2648,2578,2847,3321,3342,2897,1961,2234,1535,968,976,5.7,5.8,5.4,5,5.6,6.1,7.8,6.1,6,6.6,7.7,7.7,6.7,4.5,5.2,3.5,2.2,2.3
8600000US94523,94523,35005,40.9,1811,1547,1880,1988,2685,2726,2230,2266,2632,2143,2608,2672,2013,1423,742,625,837,6.2,5.2,4.4,5.4,5.7,7.7,7.8,6.4,6.5,7.5,6.1,7.5,7.6,5.8,4.1,2.1,1.8,2.4
8600000US94525,94525,3290,47.4,127,124,179,137,175,202,276,195,171,273,373,406,197,161,39,48,69,4.2,3.9,3.8,5.4,4.2,5.3,6.1,8.4,5.9,5.2,8.3,11.3,12.3,6,4.9,1.2,1.5,2.1
8600000US94526,94526,33135,47.1,1957,2505,2316,1527,689,912,1547,2277,2770,2925,2894,2303,2308,1451,1189,821,1009,5.2,5.9,7.6,7,4.6,2.1,2.8,4.7,6.9,8.4,8.8,8.7,7,7,4.4,3.6,2.5,3
8600000US94528,94528,384,71.9,0,0,0,0,0,0,0,0,0,42,0,16,65,90,61,56,54,0,0,0,0,0,0,0,0,0,0,10.9,0,4.2,16.9,23.4,15.9,14.6,14.1
8600000US94530,94530,26145,42.5,1192,1267,869,1179,1725,1995,2351,1672,1827,1698,1817,1712,1662,1161,784,802,758,6.4,4.6,4.8,3.3,4.5,6.6,7.6,9,6.4,7,6.5,6.9,6.5,6.4,4.4,3,3.1,2.9
8600000US94531,94531,43022,38.1,2518,3245,3657,3041,3139,2523,2105,2905,3331,3045,3304,2687,1988,1343,847,543,674,4.9,5.9,7.5,8.5,7.1,7.3,5.9,4.9,6.8,7.7,7.1,7.7,6.2,4.6,3.1,2,1.3,1.6
8600000US94533,94533,75909,33.8,5315,5053,5231,5352,7045,5693,5268,4091,4393,5550,4272,4106,2700,2272,1630,1073,1230,7.4,7,6.7,6.9,7.1,9.3,7.5,6.9,5.4,5.8,7.3,5.6,5.4,3.6,3,2.1,1.4,1.6
8600000US94534,94534,39239,40.9,2399,2734,2263,1862,2492,2294,2619,2895,2930,2268,3092,3036,2216,1727,679,690,855,5.6,6.1,7,5.8,4.7,6.4,5.8,6.7,7.4,7.5,5.8,7.9,7.7,5.6,4.4,1.7,1.8,2.2
8600000US94535,94535,3842,23,460,324,147,425,678,534,219,107,70,95,42,22,0,0,0,0,0,18.7,12,8.4,3.8,11.1,17.6,13.9,5.7,2.8,1.8,2.5,1.1,0.6,0,0,0,0,0
8600000US94536,94536,74837,37.7,4986,4640,3797,3208,5493,6723,6817,5602,4747,5025,4738,3660,3069,2241,1699,1495,1610,7.1,6.7,6.2,5.1,4.3,7.3,9,9.1,7.5,6.3,6.7,6.3,4.9,4.1,3,2.3,2,2.2
8600000US94538,94538,67474,35.7,3670,3265,3298,3426,7074,7883,5257,5632,4007,4890,4143,3568,2197,1266,1375,1082,1264,6.2,5.4,4.8,4.9,5.1,10.5,11.7,7.8,8.3,5.9,7.2,6.1,5.3,3.3,1.9,2,1.6,1.9
8600000US94539,94539,54982,42.5,4226,4060,3585,2261,2458,2392,3845,4927,5126,4484,4308,3141,2677,1792,1425,1106,885,4.2,7.7,7.4,6.5,4.1,4.5,4.4,7,9,9.3,8.2,7.8,5.7,4.9,3.3,2.6,2,1.6
8600000US94541,94541,65928,37,3881,3979,3370,4386,4793,5868,6010,3804,5001,4114,4633,3660,2600,1962,1229,997,1296,6.6,5.9,6,5.1,6.7,7.3,8.9,9.1,5.8,7.6,6.2,7,5.6,3.9,3,1.9,1.5,2
8600000US94542,94542,14699,33.7,523,666,1321,1883,1235,1279,867,713,838,980,824,852,772,427,378,207,162,5.3,3.6,4.5,9,12.8,8.4,8.7,5.9,4.9,5.7,6.7,5.6,5.8,5.3,2.9,2.6,1.4,1.1
8600000US94544,94544,79747,34.3,5099,5157,4766,5728,8034,6707,6053,4968,5143,4685,5046,4146,3209,2101,1688,892,1058,6.6,6.4,6.5,6,7.2,10.1,8.4,7.6,6.2,6.4,5.9,6.3,5.2,4,2.6,2.1,1.1,1.3
8600000US94545,94545,32724,39.7,1770,1973,1523,2208,2725,2538,2251,2271,2313,2210,2449,2074,1556,1147,912,606,683,4.6,5.4,6,4.7,6.7,8.3,7.8,6.9,6.9,7.1,6.8,7.5,6.3,4.8,3.5,2.8,1.9,2.1
8600000US94546,94546,44378,42,2898,2103,2344,1864,2558,2821,3816,3066,2945,3286,3479,3096,2461,1823,1144,755,1141,6.3,6.5,4.7,5.3,4.2,5.8,6.4,8.6,6.9,6.6,7.4,7.8,7,5.5,4.1,2.6,1.7,2.6
8600000US94547,94547,25616,41.2,1333,1847,1178,1743,1488,1895,1679,1850,1405,2207,1976,2046,1460,1236,637,306,241,4.3,5.2,7.2,4.6,6.8,5.8,7.4,6.6,7.2,5.5,8.6,7.7,8,5.7,4.8,2.5,1.2,0.9
8600000US94548,94548,377,32.4,32,42,23,0,53,32,33,0,49,16,15,33,18,0,0,0,0,8.2,8.5,11.1,6.1,0,14.1,8.5,8.8,0,13,4.2,4,8.8,4.8,0,0,0,0
8600000US94549,94549,29795,45.7,2072,2518,1719,1183,1363,1156,1322,1874,2235,2739,2589,1980,1763,1740,927,681,607,4.5,7,8.5,5.8,4,4.6,3.9,4.4,6.3,7.5,9.2,8.7,6.6,5.9,5.8,3.1,2.3,2
8600000US94550,94550,50374,42.7,2876,3734,2387,2141,2486,3492,3075,3325,3527,4119,4268,3208,2550,2106,1682,957,1296,6.2,5.7,7.4,4.7,4.3,4.9,6.9,6.1,6.6,7,8.2,8.5,6.4,5.1,4.2,3.3,1.9,2.6
8600000US94551,94551,47227,37,3203,3316,2313,2149,3121,3868,3942,3355,3724,3531,3580,2516,1958,1162,764,572,325,8.1,6.8,7,4.9,4.6,6.6,8.2,8.3,7.1,7.9,7.5,7.6,5.3,4.1,2.5,1.6,1.2,0.7
8600000US94552,94552,14938,46.5,830,1131,863,494,576,690,994,946,1103,1394,1131,1398,943,699,434,348,291,4.5,5.6,7.6,5.8,3.3,3.9,4.6,6.7,6.3,7.4,9.3,7.6,9.4,6.3,4.7,2.9,2.3,1.9
8600000US94553,94553,49784,41.6,2259,2841,3001,2902,2833,3417,3315,3344,3354,3774,4093,3770,2940,1732,1332,832,849,6.4,4.5,5.7,6,5.8,5.7,6.9,6.7,6.7,6.7,7.6,8.2,7.6,5.9,3.5,2.7,1.7,1.7
8600000US94555,94555,38478,37.4,3549,2684,1773,1653,2101,3221,3707,3531,2647,2402,2190,1830,2037,1065,768,436,376,6.5,9.2,7,4.6,4.3,5.5,8.4,9.6,9.2,6.9,6.2,5.7,4.8,5.3,2.8,2,1.1,1
8600000US94556,94556,16428,45.3,946,1692,1254,1097,476,475,773,982,1491,802,1201,1062,985,882,790,466,598,2.8,5.8,10.3,7.6,6.7,2.9,2.9,4.7,6,9.1,4.9,7.3,6.5,6,5.4,4.8,2.8,3.6
8600000US94558,94558,68315,42.2,3773,4654,4466,3863,3992,4335,4152,4115,4693,4601,5043,4358,4065,3401,2207,1630,1672,4.8,5.5,6.8,6.5,5.7,5.8,6.3,6.1,6,6.9,6.7,7.4,6.4,6,5,3.2,2.4,2.4
8600000US94559,94559,27593,38.5,1419,1947,1501,1765,1907,2114,2192,1899,1498,1789,1843,1729,1701,941,664,512,522,6,5.1,7.1,5.4,6.4,6.9,7.7,7.9,6.9,5.4,6.5,6.7,6.3,6.2,3.4,2.4,1.9,1.9
8600000US94560,94560,47171,37.1,2619,2926,2891,2757,3890,4103,3339,3450,3306,2976,3466,2689,1999,1217,973,1061,788,5.8,5.6,6.2,6.1,5.8,8.2,8.7,7.1,7.3,7,6.3,7.3,5.7,4.2,2.6,2.1,2.2,1.7
8600000US94561,94561,42473,33.7,3327,3811,3579,2919,2613,2547,2988,2995,3106,2681,2472,2276,1665,1174,621,236,262,7.5,7.8,9,8.4,6.9,6.2,6,7,7.1,7.3,6.3,5.8,5.4,3.9,2.8,1.5,0.6,0.6
8600000US94563,94563,19644,48.7,1057,1614,1469,554,517,578,789,1274,1758,1727,1668,1453,1368,1119,772,440,739,3.8,5.4,8.2,7.5,2.8,2.6,2.9,4,6.5,8.9,8.8,8.5,7.4,7,5.7,3.9,2.2,3.8
8600000US94564,94564,19260,43.3,977,1000,719,945,1484,1737,1249,920,1139,1395,1606,1379,1353,913,692,342,531,4.6,5.1,5.2,3.7,4.9,7.7,9,6.5,4.8,5.9,7.2,8.3,7.2,7,4.7,3.6,1.8,2.8
8600000US94565,94565,97671,34.1,7253,6839,6074,7864,7757,7230,7559,6782,6071,6626,5731,4888,3893,2631,1335,1263,783,7.3,7.4,7,6.2,8.1,7.9,7.4,7.7,6.9,6.2,6.8,5.9,5,4,2.7,1.4,1.3,0.8
8600000US94566,94566,45893,44.2,2874,3737,3535,1592,2258,1938,2375,3401,3982,4475,3858,2939,1924,1945,1202,998,1059,3.9,6.3,8.1,7.7,3.5,4.9,4.2,5.2,7.4,8.7,9.8,8.4,6.4,4.2,4.2,2.6,2.2,2.3
8600000US94567,94567,658,42.5,43,78,51,17,25,42,28,41,36,30,80,47,43,43,11,4,17,3.3,6.5,11.9,7.8,2.6,3.8,6.4,4.3,6.2,5.5,4.6,12.2,7.1,6.5,6.5,1.7,0.6,2.6
8600000US94568,94568,55608,36.7,4770,3797,2461,2177,3683,4959,5586,5359,4195,3690,2910,2929,1944,1254,838,599,440,7.2,8.6,6.8,4.4,3.9,6.6,8.9,10,9.6,7.5,6.6,5.2,5.3,3.5,2.3,1.5,1.1,0.8
8600000US94569,94569,180,56.8,0,0,0,0,0,64,0,0,0,0,61,55,0,0,0,0,0,0,0,0,0,0,0,35.6,0,0,0,0,33.9,30.6,0,0,0,0,0
8600000US94571,94571,10605,62.7,415,282,330,582,281,145,286,358,244,737,739,1320,1558,1422,754,548,495,1,3.9,2.7,3.1,5.5,2.6,1.4,2.7,3.4,2.3,6.9,7,12.4,14.7,13.4,7.1,5.2,4.7
8600000US94572,94572,10384,36.7,792,490,628,827,844,655,908,606,580,723,773,551,413,351,246,136,249,5.9,7.6,4.7,6,8,8.1,6.3,8.7,5.8,5.6,7,7.4,5.3,4,3.4,2.4,1.3,2.4
8600000US94573,94573,36,29.2,0,7,0,9,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19.4,0,25,33.3,0,0,22.2,0,0,0,0,0,0,0,0,0
8600000US94574,94574,8757,51.1,549,208,386,470,416,477,486,356,496,691,724,647,800,625,454,299,257,4.8,6.3,2.4,4.4,5.4,4.8,5.4,5.5,4.1,5.7,7.9,8.3,7.4,9.1,7.1,5.2,3.4,2.9
8600000US94575,94575,1178,19.8,0,0,636,496,0,10,0,0,7,2,0,9,7,3,1,0,7,0,0,0,54,42.1,0,0.8,0,0,0.6,0.2,0,0.8,0.6,0.3,0.1,0,0.6
8600000US94576,94576,105,67.8,0,0,0,0,0,0,0,2,16,12,0,10,21,20,10,0,14,0,0,0,0,0,0,0,0,1.9,15.2,11.4,0,9.5,20,19,9.5,0,13.3
8600000US94577,94577,47682,41.4,2186,2599,2643,3012,3036,3567,3134,3328,3309,3774,3665,3385,2467,1716,1404,785,1182,5.2,4.6,5.5,5.5,6.3,6.4,7.5,6.6,7,6.9,7.9,7.7,7.1,5.2,3.6,2.9,1.6,2.5
8600000US94578,94578,41865,35.2,2779,2333,2047,2385,4140,4162,2726,2730,2786,2915,2543,2401,1663,1207,664,519,875,7.1,6.6,5.6,4.9,5.7,9.9,9.9,6.5,6.5,6.7,7,6.1,5.7,4,2.9,1.6,1.2,2.1
8600000US94579,94579,21883,42.5,1227,1080,939,1172,1741,1523,1423,1409,1585,1677,1968,1817,1027,718,638,381,547,4.6,5.6,4.9,4.3,5.4,8,7,6.5,6.4,7.2,7.7,9,8.3,4.7,3.3,2.9,1.7,2.5
8600000US94580,94580,30488,37.8,1774,1884,2029,1907,2205,2379,2527,2068,1879,1839,2091,2294,1410,1020,494,455,554,5.5,5.8,6.2,6.7,6.3,7.2,7.8,8.3,6.8,6.2,6,6.9,7.5,4.6,3.3,1.6,1.5,1.8
8600000US94582,94582,42576,39.4,3841,4497,3468,1648,1320,1646,3089,5041,4998,3907,2272,1286,1173,876,780,362,229,5,9,10.6,8.1,3.9,3.1,3.9,7.3,11.8,11.7,9.2,5.3,3,2.8,2.1,1.8,0.9,0.5
8600000US94583,94583,35231,40.8,2332,2827,2586,1273,1519,1978,2446,3047,2826,3012,2561,1991,1649,1162,865,419,573,6.1,6.6,8,7.3,3.6,4.3,5.6,6.9,8.6,8,8.5,7.3,5.7,4.7,3.3,2.5,1.2,1.6
8600000US94585,94585,29525,34.4,1852,2024,2060,2265,2338,2588,1981,1741,1692,1926,2082,1621,1307,817,529,284,533,6.4,6.3,6.9,7,7.7,7.9,8.8,6.7,5.9,5.7,6.5,7.1,5.5,4.4,2.8,1.8,1,1.8
8600000US94586,94586,831,51,41,39,32,23,38,37,43,35,70,80,91,108,65,28,25,33,8,4.2,4.9,4.7,3.9,2.8,4.6,4.5,5.2,4.2,8.4,9.6,11,13,7.8,3.4,3,4,1
8600000US94587,94587,74722,38.4,4018,3823,3737,4692,6357,6482,5789,4885,4762,4947,4962,4425,4177,2944,2053,1156,1591,5.2,5.4,5.1,5,6.3,8.5,8.7,7.7,6.5,6.4,6.6,6.6,5.9,5.6,3.9,2.7,1.5,2.1
8600000US94588,94588,37253,40.7,2596,3377,2460,1453,1557,2211,2814,3023,3262,2897,2310,2389,1460,1399,1121,643,524,4.7,7,9.1,6.6,3.9,4.2,5.9,7.6,8.1,8.8,7.8,6.2,6.4,3.9,3.8,3,1.7,1.4
8600000US94589,94589,31536,36.4,1931,2246,1845,2296,2326,2338,2216,1501,2028,1885,1807,1993,1841,1011,827,518,709,7,6.1,7.1,5.9,7.3,7.4,7.4,7,4.8,6.4,6,5.7,6.3,5.8,3.2,2.6,1.6,2.2
8600000US94590,94590,37280,37.3,2054,2210,2025,2863,3002,2850,2378,2275,2184,2220,2638,3052,1820,1529,649,484,514,6.8,5.5,5.9,5.4,7.7,8.1,7.6,6.4,6.1,5.9,6,7.1,8.2,4.9,4.1,1.7,1.3,1.4
8600000US94591,94591,55157,40.8,2661,2557,3388,3824,4146,3800,3784,3206,3550,3692,3974,4034,3521,2589,1488,1159,829,5.4,4.8,4.6,6.1,6.9,7.5,6.9,6.9,5.8,6.4,6.7,7.2,7.3,6.4,4.7,2.7,2.1,1.5
8600000US94592,94592,952,29.3,37,28,8,156,209,28,67,79,63,37,59,57,5,15,16,19,0,7.2,3.9,2.9,0.8,16.4,22,2.9,7,8.3,6.6,3.9,6.2,6,0.5,1.6,1.7,2,0
8600000US94595,94595,18117,68.2,634,385,682,303,449,387,1066,416,761,599,751,1175,1497,2501,1722,1747,2504,3,3.5,2.1,3.8,1.7,2.5,2.1,5.9,2.3,4.2,3.3,4.1,6.5,8.3,13.8,9.5,9.6,13.8
8600000US94596,94596,21700,39.2,1050,976,986,1347,2172,2230,1507,1221,1189,1278,1560,1501,1068,943,677,614,522,4,4.8,4.5,4.5,6.2,10,10.3,6.9,5.6,5.5,5.9,7.2,6.9,4.9,4.3,3.1,2.8,2.4
8600000US94597,94597,23108,39,1298,1068,638,929,2416,2271,2003,1636,1523,1431,1485,1159,1613,1065,604,275,264,6.2,5.6,4.6,2.8,4,10.5,9.8,8.7,7.1,6.6,6.2,6.4,5,7,4.6,2.6,1.2,1.1
8600000US94598,94598,27831,45.1,1660,1459,1564,877,1388,1394,1701,1973,1821,1987,1841,1953,1858,1545,1016,890,1033,6.7,6,5.2,5.6,3.2,5,5,6.1,7.1,6.5,7.1,6.6,7,6.7,5.6,3.7,3.2,3.7
8600000US94599,94599,3108,64.8,59,118,50,58,126,46,122,113,158,150,313,233,334,296,219,287,404,0.7,1.9,3.8,1.6,1.9,4.1,1.5,3.9,3.6,5.1,4.8,10.1,7.5,10.7,9.5,7,9.2,13
8600000US94601,94601,53039,33.3,3363,3847,3562,3815,4915,4340,4692,4060,3746,3008,2938,2174,1923,1073,766,446,543,7.2,6.3,7.3,6.7,7.2,9.3,8.2,8.8,7.7,7.1,5.7,5.5,4.1,3.6,2,1.4,0.8,1
8600000US94602,94602,30162,42,1482,1697,1622,1083,1895,2250,2157,2509,2043,2151,2342,2062,1833,1299,672,599,532,6.4,4.9,5.6,5.4,3.6,6.3,7.5,7.2,8.3,6.8,7.1,7.8,6.8,6.1,4.3,2.2,2,1.8
8600000US94603,94603,35862,31,2490,2980,2579,2841,3230,2803,2650,2400,2183,2348,1916,1235,915,818,529,317,419,8.9,6.9,8.3,7.2,7.9,9,7.8,7.4,6.7,6.1,6.5,5.3,3.4,2.6,2.3,1.5,0.9,1.2
8600000US94605,94605,43399,38.5,2057,2302,2315,2299,3405,3743,3465,3020,3288,2262,2774,2713,2306,1657,1011,884,681,7.4,4.7,5.3,5.3,5.3,7.8,8.6,8,7,7.6,5.2,6.4,6.3,5.3,3.8,2.3,2,1.6
8600000US94606,94606,38220,36.6,1821,1758,1415,2150,4497,4572,3325,3018,2201,2533,2099,2166,1746,1180,799,565,604,4.6,4.8,4.6,3.7,5.6,11.8,12,8.7,7.9,5.8,6.6,5.5,5.7,4.6,3.1,2.1,1.5,1.6
8600000US94607,94607,26823,35.8,1276,973,1073,1617,3531,3138,2642,1999,1407,1439,1286,1446,1138,903,605,432,722,4.5,4.8,3.6,4,6,13.2,11.7,9.8,7.5,5.2,5.4,4.8,5.4,4.2,3.4,2.3,1.6,2.7
8600000US94608,94608,31013,35.5,841,913,723,1896,4441,4738,3456,2265,2119,1782,1552,1430,1345,845,497,258,433,4.8,2.7,2.9,2.3,6.1,14.3,15.3,11.1,7.3,6.8,5.7,5,4.6,4.3,2.7,1.6,0.8,1.4
8600000US94609,94609,23726,34.6,927,872,621,1708,3672,3051,2328,2055,1726,1458,1121,822,660,591,334,388,122,5.4,3.9,3.7,2.6,7.2,15.5,12.9,9.8,8.7,7.3,6.1,4.7,3.5,2.8,2.5,1.4,1.6,0.5
8600000US94610,94610,31936,39.2,1215,1270,721,1070,3695,3708,3256,2891,2378,1737,1652,1928,1884,1443,615,494,527,4.5,3.8,4,2.3,3.4,11.6,11.6,10.2,9.1,7.4,5.4,5.2,6,5.9,4.5,1.9,1.5,1.7
8600000US94611,94611,38975,44.9,1826,2153,1512,1090,2518,2506,3487,2577,3018,2789,2737,3016,2674,1717,1357,935,1198,4.8,4.7,5.5,3.9,2.8,6.5,6.4,8.9,6.6,7.7,7.2,7,7.7,6.9,4.4,3.5,2.4,3.1
8600000US94612,94612,15785,37,157,399,354,981,2396,2370,1464,918,774,995,751,657,1016,611,434,451,613,2.8,1,2.5,2.2,6.2,15.2,15,9.3,5.8,4.9,6.3,4.8,4.2,6.4,3.9,2.7,2.9,3.9
8600000US94613,94613,855,19.6,5,0,493,286,51,4,6,0,0,0,3,0,1,0,0,0,0,0.7,0.6,0,57.7,33.5,6,0.5,0.7,0,0,0,0.4,0,0.1,0,0,0,0
8600000US94618,94618,17252,42.4,1062,816,859,558,1091,1664,1179,1140,1452,1193,1227,911,1071,904,621,170,452,5.1,6.2,4.7,5,3.2,6.3,9.6,6.8,6.6,8.4,6.9,7.1,5.3,6.2,5.2,3.6,1,2.6
8600000US94619,94619,24112,40.7,1509,1247,1144,1017,2060,1385,1741,1980,1803,1498,1759,1254,1708,1168,618,377,258,6.6,6.3,5.2,4.7,4.2,8.5,5.7,7.2,8.2,7.5,6.2,7.3,5.2,7.1,4.8,2.6,1.6,1.1
8600000US94621,94621,35035,29.9,3006,3092,2706,2434,3102,3388,2470,2314,1869,1826,1529,1509,1025,593,369,330,255,9.2,8.6,8.8,7.7,6.9,8.9,9.7,7.1,6.6,5.3,5.2,4.4,4.3,2.9,1.7,1.1,0.9,0.7
8600000US94702,94702,16860,39.8,911,860,646,804,1780,1314,1262,1249,1335,1031,1005,962,852,923,393,259,374,5.3,5.4,5.1,3.8,4.8,10.6,7.8,7.5,7.4,7.9,6.1,6,5.7,5.1,5.5,2.3,1.5,2.2
8600000US94703,94703,21697,34.5,925,1137,970,1960,2717,2359,1847,1252,1433,1000,1025,1220,1105,880,411,282,139,4.8,4.3,5.2,4.5,9,12.5,10.9,8.5,5.8,6.6,4.6,4.7,5.6,5.1,4.1,1.9,1.3,0.6
8600000US94704,94704,29597,21.8,178,246,7809,11346,3020,1650,646,694,400,497,1021,448,545,476,177,182,147,0.4,0.6,0.8,26.4,38.3,10.2,5.6,2.2,2.3,1.4,1.7,3.4,1.5,1.8,1.6,0.6,0.6,0.5
8600000US94705,94705,13527,43.2,367,476,678,840,1391,1033,992,756,779,784,982,1069,984,709,605,323,273,3.6,2.7,3.5,5,6.2,10.3,7.6,7.3,5.6,5.8,5.8,7.3,7.9,7.3,5.2,4.5,2.4,2
8600000US94706,94706,21218,36.6,1460,1560,1183,913,1699,1549,1730,1874,1774,1434,954,962,1042,731,377,234,200,7.3,6.9,7.4,5.6,4.3,8,7.3,8.2,8.8,8.4,6.8,4.5,4.5,4.9,3.4,1.8,1.1,0.9
8600000US94707,94707,11767,52.5,736,568,430,416,490,454,447,682,849,875,987,826,1119,906,675,484,418,3.4,6.3,4.8,3.7,3.5,4.2,3.9,3.8,5.8,7.2,7.4,8.4,7,9.5,7.7,5.7,4.1,3.6
8600000US94708,94708,11394,50.5,539,600,452,379,514,523,558,798,671,698,825,1103,1029,926,560,262,383,5,4.7,5.3,4,3.3,4.5,4.6,4.9,7,5.9,6.1,7.2,9.7,9,8.1,4.9,2.3,3.4
8600000US94709,94709,11951,28.8,216,149,1048,2340,1992,1261,662,557,235,507,483,476,560,456,226,94,188,4.2,1.8,1.2,8.8,19.6,16.7,10.6,5.5,4.7,2,4.2,4,4,4.7,3.8,1.9,0.8,1.6
8600000US94710,94710,7893,35.5,302,476,407,484,935,807,583,656,594,357,506,522,339,230,133,45,29,6.2,3.8,6,5.2,6.1,11.8,10.2,7.4,8.3,7.5,4.5,6.4,6.6,4.3,2.9,1.7,0.6,0.4
8600000US94720,94720,2845,19.4,0,12,1739,750,249,52,0,0,0,26,0,9,4,0,4,0,0,0,0,0.4,61.1,26.4,8.8,1.8,0,0,0,0.9,0,0.3,0.1,0,0.1,0,0
8600000US94801,94801,31210,32.8,2690,2356,1904,2365,2599,2487,2463,2178,1832,2099,1354,1372,1398,838,547,287,271,7,8.6,7.5,6.1,7.6,8.3,8,7.9,7,5.9,6.7,4.3,4.4,4.5,2.7,1.8,0.9,0.9
8600000US94803,94803,25893,44,1491,1114,1282,1513,1827,1298,1833,1768,1732,2166,2105,1863,1931,1309,613,321,611,4.3,5.8,4.3,5,5.8,7.1,5,7.1,6.8,6.7,8.4,8.1,7.2,7.5,5.1,2.4,1.2,2.4
8600000US94804,94804,40931,34,3015,2228,2439,2775,3411,4232,2605,2565,3152,2435,2209,2220,1768,1242,698,567,587,6.8,7.4,5.4,6,6.8,8.3,10.3,6.4,6.3,7.7,5.9,5.4,5.4,4.3,3,1.7,1.4,1.4
8600000US94805,94805,14188,40.6,792,626,613,585,1238,1274,1105,1090,809,1307,818,987,793,563,433,204,240,5,5.6,4.4,4.3,4.1,8.7,9,7.8,7.7,5.7,9.2,5.8,7,5.6,4,3.1,1.4,1.7
8600000US94806,94806,64286,35.3,4185,3912,4779,5259,4874,5267,4650,4408,4766,3980,3823,3291,2549,1691,1305,1007,960,5.6,6.5,6.1,7.4,8.2,7.6,8.2,7.2,6.9,7.4,6.2,5.9,5.1,4,2.6,2,1.6,1.5
8600000US94850,94850,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8600000US94901,94901,41713,39.2,2916,2748,2329,2205,2304,2780,3125,2799,3465,2533,2500,2067,2583,1759,1365,767,666,6.7,7,6.6,5.6,5.3,5.5,6.7,7.5,6.7,8.3,6.1,6,5,6.2,4.2,3.3,1.8,1.6
8600000US94903,94903,30427,47.1,1585,1965,1873,1249,1425,1418,1629,1967,2297,2067,2108,2381,1698,1713,1257,1140,1408,4.1,5.2,6.5,6.2,4.1,4.7,4.7,5.4,6.5,7.5,6.8,6.9,7.8,5.6,5.6,4.1,3.7,4.6
8600000US94904,94904,12994,47.7,602,1277,808,495,256,391,608,808,1159,1060,929,941,881,674,562,460,522,4.3,4.6,9.8,6.2,3.8,2,3,4.7,6.2,8.9,8.2,7.1,7.2,6.8,5.2,4.3,3.5,4
8600000US94920,94920,12740,51.1,697,1071,797,189,384,255,560,739,1094,1162,1000,981,1051,834,716,545,321,2.7,5.5,8.4,6.3,1.5,3,2,4.4,5.8,8.6,9.1,7.8,7.7,8.2,6.5,5.6,4.3,2.5
