GEO_ID,NAME,B12001_001E,B12001_002E,B12001_003E,B12001_004E,B12001_005E,B12001_006E,B12001_007E,B12001_008E,B12001_009E,B12001_010E,B12001_011E,B12001_012E,B12001_013E,B12001_014E,B12001_015E,B12001_016E,B12001_017E,B12001_018E,B12001_019E
id,Geographic Area Name,Estimate!!Total:,Estimate!!Total:!!Male:,Estimate!!Total:!!Male:!!Never married,Estimate!!Total:!!Male:!!Now married:,"Estimate!!Total:!!Male:!!Now married:!!Married, spouse present","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Male:!!Now married:!!Married, spouse absent:!!Other",Estimate!!Total:!!Male:!!Widowed,Estimate!!Total:!!Male:!!Divorced,Estimate!!Total:!!Female:,Estimate!!Total:!!Female:!!Never married,Estimate!!Total:!!Female:!!Now married:,"Estimate!!Total:!!Female:!!Now married:!!Married, spouse present","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Separated","Estimate!!Total:!!Female:!!Now married:!!Married, spouse absent:!!Other",Estimate!!Total:!!Female:!!Widowed,Estimate!!Total:!!Female:!!Divorced
8600000US95313,ZCTA5 95313,1009,492,201,210,201,9,0,9,4,77,517,128,201,201,0,0,0,63,125
8600000US95314,ZCTA5 95314,95,58,58,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0
8600000US95315,ZCTA5 95315,10848,5306,1866,2885,2480,405,145,260,50,505,5542,2044,2907,2347,560,242,318,277,314
8600000US95316,ZCTA5 95316,5558,2709,807,1753,1630,123,31,92,23,126,2849,708,1706,1606,100,35,65,166,269
8600000US95317,ZCTA5 95317,884,521,228,245,223,22,10,12,0,48,363,111,211,211,0,0,0,7,34
8600000US95318,ZCTA5 95318,165,86,62,24,24,0,0,0,0,0,79,34,24,24,0,0,0,21,0
8600000US95319,ZCTA5 95319,1487,706,382,235,235,0,0,0,0,89,781,380,248,230,18,0,18,53,100
8600000US95320,ZCTA5 95320,9847,4843,1269,2910,2735,175,80,95,169,495,5004,1064,3101,2720,381,61,320,486,353
8600000US95321,ZCTA5 95321,3200,1457,401,858,754,104,53,51,54,144,1743,343,911,835,76,50,26,160,329
8600000US95322,ZCTA5 95322,8035,3964,1317,2213,2174,39,31,8,119,315,4071,1244,2314,2145,169,85,84,185,328
8600000US95323,ZCTA5 95323,1014,490,160,287,274,13,0,13,6,37,524,155,305,273,32,8,24,29,35
8600000US95324,ZCTA5 95324,6539,3288,1374,1605,1548,57,0,57,88,221,3251,792,1701,1466,235,134,101,316,442
8600000US95325,ZCTA5 95325,78,38,0,38,38,0,0,0,0,0,40,0,40,40,0,0,0,0,0
8600000US95326,ZCTA5 95326,7838,3638,990,2194,2096,98,45,53,89,365,4200,1091,2295,2072,223,8,215,489,325
8600000US95327,ZCTA5 95327,7292,4791,2317,1521,912,609,163,446,110,843,2501,492,1094,959,135,38,97,406,509
8600000US95328,ZCTA5 95328,3245,1442,599,762,743,19,0,19,0,81,1803,751,849,721,128,35,93,92,111
8600000US95329,ZCTA5 95329,2173,1092,186,648,603,45,27,18,34,224,1081,186,668,604,64,46,18,110,117
8600000US95330,ZCTA5 95330,17453,8558,3139,4814,4155,659,92,567,188,417,8895,2848,4756,4025,731,120,611,590,701
8600000US95333,ZCTA5 95333,1972,1027,349,594,547,47,12,35,27,57,945,288,519,497,22,4,18,72,66
8600000US95334,ZCTA5 95334,12673,6053,2456,3318,2960,358,97,261,41,238,6620,2165,3479,2833,646,256,390,519,457
8600000US95335,ZCTA5 95335,153,98,0,58,58,0,0,0,40,0,55,0,55,55,0,0,0,0,0
8600000US95336,ZCTA5 95336,37707,18275,6454,9308,8705,603,86,517,599,1914,19432,5718,9675,8521,1154,539,615,1657,2382
8600000US95337,ZCTA5 95337,30249,14629,5117,8243,7545,698,189,509,205,1064,15620,4347,8431,7398,1033,554,479,1298,1544
8600000US95338,ZCTA5 95338,9066,4592,1104,2783,2574,209,33,176,177,528,4474,706,2703,2514,189,84,105,477,588
8600000US95340,ZCTA5 95340,28365,13614,5682,6194,5627,567,129,438,436,1302,14751,5661,6352,5463,889,482,407,990,1748
8600000US95341,ZCTA5 95341,23334,12004,5717,5340,4584,756,256,500,254,693,11330,4635,4935,4249,686,328,358,552,1208
8600000US95345,ZCTA5 95345,668,240,42,145,125,20,0,20,7,46,428,155,107,107,0,0,0,84,82
8600000US95346,ZCTA5 95346,1150,641,111,345,345,0,0,0,19,166,509,0,364,364,0,0,0,20,125
8600000US95348,ZCTA5 95348,26406,13004,6615,4962,4283,679,251,428,151,1276,13402,5474,5057,4018,1039,539,500,1272,1599
8600000US95350,ZCTA5 95350,43070,20969,7951,10036,9038,998,371,627,759,2223,22101,6655,9962,8898,1064,377,687,2211,3273
8600000US95351,ZCTA5 95351,35373,17094,7470,7854,6687,1167,219,948,394,1376,18279,7022,7955,6375,1580,822,758,1315,1987
8600000US95354,ZCTA5 95354,19165,9557,3694,4224,3640,584,282,302,250,1389,9608,2955,4021,3475,546,340,206,761,1871
8600000US95355,ZCTA5 95355,48171,23032,8189,12390,11647,743,362,381,579,1874,25139,7063,12612,11478,1134,593,541,2333,3131
8600000US95356,ZCTA5 95356,26044,12898,4814,6749,6201,548,242,306,304,1031,13146,3340,6696,6163,533,170,363,1189,1921
8600000US95357,ZCTA5 95357,9392,4806,1857,2532,2372,160,21,139,68,349,4586,1325,2432,2302,130,44,86,304,525
8600000US95358,ZCTA5 95358,24345,13076,5721,6392,5707,685,249,436,368,595,11269,3535,6116,5366,750,278,472,676,942
8600000US95360,ZCTA5 95360,9894,4758,1631,2580,2495,85,19,66,110,437,5136,1485,2576,2399,177,71,106,336,739
8600000US95361,ZCTA5 95361,27750,13631,4388,7391,6879,512,264,248,322,1530,14119,3716,7540,6772,768,514,254,1167,1696
8600000US95363,ZCTA5 95363,21382,11136,4560,5619,5192,427,142,285,175,782,10246,3295,5502,4911,591,228,363,426,1023
8600000US95364,ZCTA5 95364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US95365,ZCTA5 95365,3575,1931,787,885,819,66,38,28,102,157,1644,541,855,745,110,56,54,146,102
8600000US95366,ZCTA5 95366,14181,6942,2189,4034,3884,150,48,102,177,542,7239,1842,3992,3817,175,44,131,764,641
8600000US95367,ZCTA5 95367,19004,9346,3415,5238,4823,415,155,260,121,572,9658,2753,5096,4605,491,223,268,624,1185
8600000US95368,ZCTA5 95368,10906,5610,2109,2970,2684,286,30,256,118,413,5296,1802,2728,2618,110,13,97,215,551
8600000US95369,ZCTA5 95369,861,468,137,270,255,15,15,0,15,46,393,124,244,242,2,2,0,16,9
8600000US95370,ZCTA5 95370,23882,11400,2901,6498,5935,563,280,283,365,1636,12482,2597,6699,6121,578,243,335,1431,1755
8600000US95372,ZCTA5 95372,1548,896,300,492,492,0,0,0,12,92,652,113,451,451,0,0,0,49,39
8600000US95374,ZCTA5 95374,1377,749,253,477,436,41,8,33,0,19,628,152,427,414,13,4,9,26,23
8600000US95375,ZCTA5 95375,5,5,0,4,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0
8600000US95376,ZCTA5 95376,42771,21004,7699,11176,10203,973,295,678,383,1746,21767,6774,11287,9870,1417,488,929,1384,2322
8600000US95377,ZCTA5 95377,25399,12685,4320,7497,6785,712,244,468,220,648,12714,3650,7372,6706,666,211,455,838,854
8600000US95379,ZCTA5 95379,3263,1715,476,1022,872,150,149,1,77,140,1548,427,923,894,29,28,1,47,151
8600000US95380,ZCTA5 95380,33116,15671,6073,7775,6887,888,384,504,556,1267,17445,6138,7810,6658,1152,673,479,1429,2068
8600000US95382,ZCTA5 95382,30987,14562,5069,8027,7379,648,336,312,302,1164,16425,5088,8122,7286,836,443,393,1460,1755
8600000US95383,ZCTA5 95383,3154,1695,436,892,878,14,0,14,81,286,1459,256,851,798,53,53,0,125,227
8600000US95385,ZCTA5 95385,340,157,15,118,99,19,6,13,0,24,183,68,115,93,22,8,14,0,0
8600000US95386,ZCTA5 95386,7950,4136,1448,2196,2067,129,103,26,48,444,3814,961,2305,2050,255,166,89,187,361
8600000US95387,ZCTA5 95387,475,265,105,160,160,0,0,0,0,0,210,56,154,154,0,0,0,0,0
8600000US95388,ZCTA5 95388,10370,5579,2144,2796,2374,422,168,254,171,468,4791,1523,2529,2205,324,194,130,396,343
8600000US95389,ZCTA5 95389,1368,946,588,190,40,150,27,123,0,168,422,209,141,43,98,12,86,0,72
8600000US95391,ZCTA5 95391,13431,6559,1659,4512,4169,343,93,250,24,364,6872,1645,4329,4016,313,85,228,362,536
8600000US95401,ZCTA5 95401,31924,15660,6192,7167,6438,729,195,534,275,2026,16264,5504,7304,6400,904,282,622,892,2564
8600000US95403,ZCTA5 95403,36931,17436,7254,8191,7396,795,363,432,215,1776,19495,6066,8147,7332,815,248,567,2028,3254
8600000US95404,ZCTA5 95404,33640,16728,6130,8298,7295,1003,523,480,322,1978,16912,5192,8172,7443,729,365,364,1185,2363
8600000US95405,ZCTA5 95405,18014,8305,2672,4356,4142,214,37,177,167,1110,9709,2650,4615,4232,383,52,331,868,1576
8600000US95407,ZCTA5 95407,33183,16915,7466,7193,5892,1301,444,857,423,1833,16268,5847,7245,5865,1380,712,668,947,2229
8600000US95409,ZCTA5 95409,23532,10399,2809,6047,5641,406,129,277,552,991,13133,2637,6196,5724,472,206,266,1703,2597
8600000US95410,ZCTA5 95410,904,460,253,171,160,11,0,11,0,36,444,170,157,157,0,0,0,63,54
8600000US95412,ZCTA5 95412,356,193,61,107,92,15,6,9,0,25,163,33,113,93,20,6,14,2,15
8600000US95415,ZCTA5 95415,1173,594,216,316,283,33,22,11,11,51,579,132,283,283,0,0,0,54,110
8600000US95417,ZCTA5 95417,356,221,102,76,65,11,0,11,0,43,135,57,68,68,0,0,0,10,0
8600000US95420,ZCTA5 95420,384,237,63,174,173,1,0,1,0,0,147,0,147,147,0,0,0,0,0
8600000US95421,ZCTA5 95421,1608,798,292,377,344,33,8,25,14,115,810,200,401,389,12,0,12,75,134
8600000US95422,ZCTA5 95422,12167,5940,2493,2090,1620,470,286,184,394,963,6227,2113,1990,1535,455,250,205,845,1279
8600000US95423,ZCTA5 95423,3231,1733,529,949,713,236,110,126,43,212,1498,240,814,741,73,8,65,144,300
8600000US95425,ZCTA5 95425,8710,4202,1174,2503,2348,155,26,129,50,475,4508,1019,2671,2363,308,103,205,309,509
8600000US95426,ZCTA5 95426,1267,733,190,391,348,43,0,43,65,87,534,69,324,306,18,18,0,88,53
8600000US95427,ZCTA5 95427,208,106,18,73,73,0,0,0,0,15,102,8,67,67,0,0,0,0,27
8600000US95428,ZCTA5 95428,1991,1017,441,395,287,108,23,85,64,117,974,273,355,292,63,33,30,108,238
8600000US95429,ZCTA5 95429,116,81,27,41,35,6,0,6,13,0,35,0,35,35,0,0,0,0,0
8600000US95430,ZCTA5 95430,7,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
8600000US95431,ZCTA5 95431,161,99,97,2,0,2,0,2,0,0,62,53,7,0,7,7,0,1,1
8600000US95432,ZCTA5 95432,629,333,116,155,142,13,0,13,30,32,296,31,165,158,7,0,7,52,48
8600000US95435,ZCTA5 95435,205,75,0,75,75,0,0,0,0,0,130,64,53,53,0,0,0,0,13
8600000US95436,ZCTA5 95436,5563,2781,1110,1273,1156,117,60,57,20,378,2782,834,1159,1079,80,32,48,228,561
8600000US95437,ZCTA5 95437,12200,6154,1919,2903,2497,406,214,192,238,1094,6046,1373,2803,2468,335,130,205,651,1219
8600000US95439,ZCTA5 95439,532,303,130,106,106,0,0,0,0,67,229,55,103,103,0,0,0,41,30
8600000US95441,ZCTA5 95441,1551,893,295,511,412,99,23,76,10,77,658,138,410,401,9,4,5,36,74
8600000US95442,ZCTA5 95442,2690,1223,432,754,734,20,0,20,16,21,1467,246,775,763,12,0,12,189,257
8600000US95443,ZCTA5 95443,133,62,40,0,0,0,0,0,22,0,71,33,0,0,0,0,0,19,19
8600000US95444,ZCTA5 95444,626,246,137,91,91,0,0,0,0,18,380,245,115,90,25,0,25,0,20
8600000US95445,ZCTA5 95445,2019,957,180,567,525,42,8,34,51,159,1062,178,591,492,99,20,79,127,166
8600000US95446,ZCTA5 95446,4690,2454,793,1029,970,59,31,28,78,554,2236,597,981,891,90,75,15,193,465
8600000US95448,ZCTA5 95448,15310,7584,2365,4268,3856,412,71,341,119,832,7726,1865,4186,3814,372,216,156,437,1238
8600000US95449,ZCTA5 95449,1262,689,317,291,260,31,7,24,38,43,573,166,289,266,23,10,13,23,95
8600000US95450,ZCTA5 95450,208,106,32,47,38,9,0,9,3,24,102,36,37,37,0,0,0,3,26
8600000US95451,ZCTA5 95451,9743,4796,1200,2531,2294,237,0,237,304,761,4947,935,2637,2257,380,181,199,573,802
8600000US95452,ZCTA5 95452,843,352,80,194,159,35,0,35,23,55,491,142,195,157,38,0,38,81,73
8600000US95453,ZCTA5 95453,9739,4682,1420,2362,2162,200,53,147,236,664,5057,1372,2304,2140,164,64,100,619,762
8600000US95454,ZCTA5 95454,1807,837,300,266,199,67,33,34,88,183,970,335,247,185,62,17,45,101,287
8600000US95456,ZCTA5 95456,794,279,68,134,88,46,34,12,0,77,515,205,85,85,0,0,0,72,153
8600000US95457,ZCTA5 95457,2684,1314,377,697,547,150,43,107,20,220,1370,289,656,510,146,19,127,162,263
8600000US95458,ZCTA5 95458,2557,1399,582,597,574,23,8,15,73,147,1158,279,558,492,66,66,0,162,159
8600000US95459,ZCTA5 95459,506,242,84,115,109,6,6,0,6,37,264,71,120,113,7,7,0,31,42
8600000US95460,ZCTA5 95460,2280,1189,339,604,574,30,0,30,15,231,1091,230,522,511,11,0,11,172,167
8600000US95461,ZCTA5 95461,2222,1083,248,598,535,63,7,56,80,157,1139,184,581,494,87,58,29,176,198
8600000US95462,ZCTA5 95462,970,532,220,149,142,7,0,7,17,146,438,117,136,114,22,22,0,59,126
8600000US95463,ZCTA5 95463,136,57,36,21,21,0,0,0,0,0,79,42,19,19,0,0,0,0,18
8600000US95464,ZCTA5 95464,2038,1035,349,523,441,82,15,67,59,104,1003,243,442,415,27,4,23,59,259
8600000US95465,ZCTA5 95465,1920,963,261,496,454,42,11,31,24,182,957,257,446,438,8,8,0,42,212
8600000US95466,ZCTA5 95466,796,436,179,214,146,68,0,68,10,33,360,85,196,160,36,0,36,20,59
8600000US95467,ZCTA5 95467,4351,2080,453,1304,1269,35,35,0,119,204,2271,333,1299,1285,14,14,0,248,391
8600000US95468,ZCTA5 95468,1041,513,176,248,223,25,19,6,13,76,528,146,261,251,10,4,6,45,76
8600000US95469,ZCTA5 95469,1506,728,205,435,428,7,0,7,19,69,778,149,479,459,20,0,20,37,113
8600000US95470,ZCTA5 95470,4747,2403,681,1488,1325,163,70,93,21,213,2344,466,1449,1376,73,69,4,93,336
8600000US95471,ZCTA5 95471,440,207,69,53,53,0,0,0,33,52,233,132,90,55,35,35,0,0,11
8600000US95472,ZCTA5 95472,27210,12959,4227,7163,6518,645,94,551,318,1251,14251,3901,7008,6628,380,108,272,1008,2334
8600000US95476,ZCTA5 95476,31353,15050,4675,8202,7521,681,297,384,430,1743,16303,3727,8160,7440,720,237,483,1641,2775
8600000US95482,ZCTA5 95482,25219,12241,4662,6053,5495,558,105,453,219,1307,12978,3524,6213,5500,713,308,405,1265,1976
8600000US95485,ZCTA5 95485,2286,1162,402,580,570,10,2,8,57,123,1124,288,591,474,117,3,114,126,119
8600000US95486,ZCTA5 95486,51,34,0,18,18,0,0,0,0,16,17,0,17,17,0,0,0,0,0
8600000US95488,ZCTA5 95488,145,90,28,41,41,0,0,0,0,21,55,0,44,44,0,0,0,0,11
8600000US95490,ZCTA5 95490,10520,4975,1924,2220,2033,187,43,144,140,691,5545,1471,2394,2028,366,248,118,646,1034
8600000US95492,ZCTA5 95492,23740,12297,4084,6763,6260,503,220,283,264,1186,11443,2550,6812,6245,567,367,200,788,1293
8600000US95493,ZCTA5 95493,377,165,43,111,111,0,0,0,11,0,212,36,114,105,9,0,9,62,0
8600000US95494,ZCTA5 95494,155,95,63,32,32,0,0,0,0,0,60,27,33,33,0,0,0,0,0
8600000US95497,ZCTA5 95497,1028,445,28,346,346,0,0,0,26,45,583,43,400,346,54,0,54,54,86
8600000US95501,ZCTA5 95501,20047,10157,4547,3461,3049,412,195,217,329,1820,9890,3663,3749,3112,637,296,341,695,1783
8600000US95503,ZCTA5 95503,21369,9874,3596,5007,4615,392,124,268,296,975,11495,3418,5091,4563,528,270,258,1165,1821
8600000US95511,ZCTA5 95511,232,91,26,65,65,0,0,0,0,0,141,53,58,58,0,0,0,9,21
8600000US95514,ZCTA5 95514,105,55,9,42,36,6,0,6,2,2,50,0,43,43,0,0,0,0,7
8600000US95519,ZCTA5 95519,16029,8359,3573,3611,3418,193,2,191,163,1012,7670,2347,3951,3353,598,140,458,562,810
8600000US95521,ZCTA5 95521,18932,9590,6200,2287,2118,169,38,131,260,843,9342,5385,2437,2196,241,210,31,465,1055
8600000US95524,ZCTA5 95524,1489,751,224,398,375,23,13,10,31,98,738,165,373,369,4,0,4,111,89
8600000US95525,ZCTA5 95525,1281,702,332,267,254,13,13,0,15,88,579,162,288,261,27,12,15,29,100
8600000US95526,ZCTA5 95526,186,107,22,48,48,0,0,0,8,29,79,8,58,53,5,5,0,11,2
8600000US95527,ZCTA5 95527,473,246,68,151,134,17,0,17,0,27,227,33,123,115,8,8,0,45,26
8600000US95528,ZCTA5 95528,1131,563,175,306,296,10,0,10,10,72,568,115,320,298,22,16,6,41,92
8600000US95531,ZCTA5 95531,19347,10522,4312,4592,3661,931,202,729,320,1298,8825,2327,4088,3625,463,227,236,884,1526
8600000US95536,ZCTA5 95536,2349,1189,272,605,563,42,30,12,50,262,1160,201,634,573,61,48,13,141,184
8600000US95537,ZCTA5 95537,251,140,83,57,57,0,0,0,0,0,111,0,54,54,0,0,0,0,57
8600000US95540,ZCTA5 95540,11395,5376,2006,2560,2413,147,105,42,185,625,6019,1493,2836,2432,404,216,188,728,962
8600000US95542,ZCTA5 95542,1713,825,303,367,306,61,31,30,34,121,888,214,319,293,26,26,0,92,263
8600000US95543,ZCTA5 95543,630,274,151,95,91,4,0,4,28,0,356,70,87,72,15,8,7,116,83
8600000US95545,ZCTA5 95545,118,78,63,10,7,3,0,3,0,5,40,20,8,8,0,0,0,8,4
8600000US95546,ZCTA5 95546,2515,959,453,351,263,88,30,58,25,130,1556,692,405,317,88,35,53,189,270
8600000US95547,ZCTA5 95547,903,377,50,266,252,14,3,11,8,53,526,172,239,239,0,0,0,60,55
8600000US95548,ZCTA5 95548,1033,502,186,192,170,22,8,14,30,94,531,108,212,191,21,11,10,98,113
8600000US95549,ZCTA5 95549,761,428,165,219,207,12,11,1,6,38,333,62,225,210,15,0,15,13,33
8600000US95550,ZCTA5 95550,94,78,38,10,10,0,0,0,0,30,16,2,14,9,5,0,5,0,0
8600000US95551,ZCTA5 95551,1162,562,231,234,230,4,1,3,4,93,600,175,251,241,10,10,0,51,123
8600000US95552,ZCTA5 95552,625,335,85,201,181,20,0,20,11,38,290,49,189,172,17,0,17,11,41
8600000US95553,ZCTA5 95553,681,480,214,154,103,51,51,0,0,112,201,80,121,98,23,23,0,0,0
8600000US95554,ZCTA5 95554,452,239,118,94,74,20,20,0,0,27,213,49,89,89,0,0,0,9,66
8600000US95555,ZCTA5 95555,367,156,54,59,47,12,7,5,5,38,211,80,69,59,10,6,4,25,37
8600000US95556,ZCTA5 95556,406,204,57,98,98,0,0,0,14,35,202,47,116,112,4,4,0,28,11
8600000US95558,ZCTA5 95558,353,181,38,109,88,21,6,15,8,26,172,40,104,88,16,6,10,9,19
8600000US95559,ZCTA5 95559,70,21,21,0,0,0,0,0,0,0,49,0,0,0,0,0,0,14,35
8600000US95560,ZCTA5 95560,1485,894,370,415,279,136,121,15,0,109,591,290,287,287,0,0,0,0,14
8600000US95562,ZCTA5 95562,2542,1214,370,670,590,80,7,73,64,110,1328,412,619,586,33,21,12,125,172
8600000US95563,ZCTA5 95563,606,256,117,87,65,22,22,0,0,52,350,117,140,115,25,19,6,25,68
8600000US95564,ZCTA5 95564,368,177,81,65,49,16,2,14,13,18,191,86,59,47,12,7,5,14,32
8600000US95565,ZCTA5 95565,633,325,119,106,90,16,0,16,29,71,308,99,108,98,10,10,0,33,68
8600000US95567,ZCTA5 95567,1504,798,209,473,456,17,17,0,30,86,706,131,467,459,8,6,2,87,21
8600000US95568,ZCTA5 95568,261,177,87,47,42,5,1,4,0,43,84,13,59,53,6,0,6,7,5
8600000US95569,ZCTA5 95569,371,220,69,130,113,17,1,16,0,21,151,0,105,105,0,0,0,4,42
8600000US95570,ZCTA5 95570,1978,948,372,485,448,37,19,18,27,64,1030,262,508,461,47,28,19,68,192
8600000US95571,ZCTA5 95571,277,114,36,78,78,0,0,0,0,0,163,77,74,74,0,0,0,12,0
8600000US95573,ZCTA5 95573,1206,578,120,366,366,0,0,0,32,60,628,65,395,395,0,0,0,60,108
8600000US95585,ZCTA5 95585,378,206,83,72,69,3,0,3,3,48,172,45,80,67,13,7,6,21,26
8600000US95587,ZCTA5 95587,51,10,0,10,10,0,0,0,0,0,41,0,10,10,0,0,0,0,31
8600000US95589,ZCTA5 95589,916,527,218,277,178,99,14,85,9,23,389,77,186,177,9,0,9,39,87
8600000US95595,ZCTA5 95595,122,77,8,50,50,0,0,0,0,19,45,0,38,38,0,0,0,3,4
8600000US95601,ZCTA5 95601,121,59,27,29,29,0,0,0,0,3,62,17,29,29,0,0,0,0,16
8600000US95602,ZCTA5 95602,15402,7577,1806,4521,4225,296,88,208,284,966,7825,1405,4679,4250,429,162,267,803,938
8600000US95603,ZCTA5 95603,24910,12055,3369,6835,6190,645,288,357,333,1518,12855,2645,6781,6041,740,324,416,1354,2075
8600000US95604,ZCTA5 95604,85,39,6,33,33,0,0,0,0,0,46,12,34,34,0,0,0,0,0
8600000US95605,ZCTA5 95605,11316,5708,2571,2557,2230,327,145,182,142,438,5608,1659,2599,2158,441,179,262,365,985
8600000US95606,ZCTA5 95606,239,122,37,85,59,26,0,26,0,0,117,63,54,54,0,0,0,0,0
8600000US95607,ZCTA5 95607,371,190,40,131,131,0,0,0,0,19,181,10,143,132,11,0,11,20,8
8600000US95608,ZCTA5 95608,51939,24265,8083,12667,11616,1051,416,635,683,2832,27674,7743,12752,11447,1305,692,613,2732,4447
8600000US95610,ZCTA5 95610,38134,18109,6905,8707,8000,707,326,381,387,2110,20025,5521,8902,7860,1042,519,523,1995,3607
8600000US95612,ZCTA5 95612,935,510,115,326,263,63,45,18,13,56,425,102,272,259,13,0,13,44,7
8600000US95614,ZCTA5 95614,3675,1750,324,1193,1154,39,39,0,104,129,1925,372,1210,1143,67,67,0,133,210
8600000US95615,ZCTA5 95615,546,288,119,159,159,0,0,0,0,10,258,51,158,158,0,0,0,0,49
8600000US95616,ZCTA5 95616,48097,22018,14611,6705,6185,520,129,391,186,516,26079,17123,6927,6122,805,196,609,658,1371
8600000US95618,ZCTA5 95618,22756,11166,5175,5301,5039,262,88,174,160,530,11590,4585,5436,4836,600,228,372,588,981
8600000US95619,ZCTA5 95619,4539,2273,703,1295,1265,30,30,0,149,126,2266,472,1270,1222,48,0,48,179,345
8600000US95620,ZCTA5 95620,17291,8782,3381,4704,4344,360,190,170,125,572,8509,2403,4487,4135,352,219,133,497,1122
8600000US95621,ZCTA5 95621,34745,16467,6164,7941,7069,872,588,284,371,1991,18278,5109,7817,7025,792,457,335,2046,3306
8600000US95623,ZCTA5 95623,3365,1756,511,1066,955,111,0,111,18,161,1609,268,954,937,17,17,0,145,242
8600000US95624,ZCTA5 95624,52893,25272,8573,14759,13444,1315,366,949,387,1553,27621,7897,14952,13358,1594,553,1041,1963,2809
8600000US95625,ZCTA5 95625,74,67,0,8,0,8,8,0,0,59,7,7,0,0,0,0,0,0,0
8600000US95626,ZCTA5 95626,4891,2529,879,1292,1145,147,13,134,65,293,2362,676,1244,1132,112,32,80,203,239
8600000US95627,ZCTA5 95627,2809,1333,374,852,768,84,29,55,15,92,1476,326,820,726,94,83,11,134,196
8600000US95628,ZCTA5 95628,34333,16418,5517,8902,8281,621,265,356,460,1539,17915,4155,9084,8165,919,379,540,1770,2906
8600000US95629,ZCTA5 95629,845,379,59,293,255,38,0,38,0,27,466,92,295,247,48,0,48,43,36
8600000US95630,ZCTA5 95630,62766,32447,10024,18853,16976,1877,432,1445,510,3060,30319,6641,17791,16807,984,609,375,2034,3853
8600000US95631,ZCTA5 95631,5647,2866,638,1883,1847,36,17,19,63,282,2781,333,1977,1861,116,116,0,134,337
8600000US95632,ZCTA5 95632,25189,12668,4478,7085,6726,359,130,229,187,918,12521,3042,6841,6544,297,153,144,1169,1469
8600000US95633,ZCTA5 95633,3098,1617,265,1169,956,213,112,101,44,139,1481,302,978,978,0,0,0,107,94
8600000US95634,ZCTA5 95634,2990,1635,437,854,751,103,24,79,112,232,1355,252,938,752,186,0,186,89,76
8600000US95635,ZCTA5 95635,977,413,122,174,174,0,0,0,63,54,564,215,190,178,12,12,0,71,88
8600000US95636,ZCTA5 95636,1018,487,71,319,286,33,17,16,29,68,531,95,373,302,71,55,16,17,46
8600000US95637,ZCTA5 95637,206,98,0,82,82,0,0,0,0,16,108,10,83,83,0,0,0,0,15
8600000US95638,ZCTA5 95638,1845,966,279,581,576,5,0,5,47,59,879,144,581,558,23,20,3,121,33
8600000US95639,ZCTA5 95639,263,130,18,94,44,50,0,50,0,18,133,47,54,43,11,0,11,13,19
8600000US95640,ZCTA5 95640,10368,6936,2853,2817,2009,808,171,637,165,1101,3432,690,1980,1870,110,65,45,303,459
8600000US95641,ZCTA5 95641,1330,608,110,336,320,16,16,0,65,97,722,211,378,317,61,50,11,50,83
8600000US95642,ZCTA5 95642,6186,2756,699,1816,1687,129,93,36,53,188,3430,690,1801,1583,218,168,50,419,520
8600000US95645,ZCTA5 95645,1444,723,155,455,424,31,11,20,42,71,721,139,442,398,44,9,35,58,82
8600000US95646,ZCTA5 95646,72,54,27,27,2,25,0,25,0,0,18,16,2,2,0,0,0,0,0
8600000US95648,ZCTA5 95648,42978,20487,4848,13460,12830,630,232,398,676,1503,22491,3999,13211,12630,581,272,309,2609,2672
8600000US95650,ZCTA5 95650,12057,6132,1639,3894,3651,243,136,107,162,437,5925,1062,3818,3659,159,14,145,333,712
8600000US95651,ZCTA5 95651,534,276,102,174,174,0,0,0,0,0,258,61,174,174,0,0,0,2,21
8600000US95652,ZCTA5 95652,578,264,137,119,69,50,28,22,0,8,314,100,78,71,7,0,7,91,45
8600000US95653,ZCTA5 95653,483,215,87,128,127,1,0,1,0,0,268,52,116,116,0,0,0,62,38
8600000US95655,ZCTA5 95655,3299,1615,548,938,886,52,26,26,37,92,1684,347,965,940,25,15,10,206,166
8600000US95658,ZCTA5 95658,5658,2834,813,1675,1590,85,36,49,124,222,2824,482,1666,1587,79,6,73,231,445
8600000US95659,ZCTA5 95659,789,437,162,187,169,18,2,16,22,66,352,92,186,174,12,12,0,35,39
8600000US95660,ZCTA5 95660,26724,12282,5024,5831,5209,622,284,338,319,1108,14442,5309,6001,5012,989,367,622,1311,1821
8600000US95661,ZCTA5 95661,25989,12073,3541,7021,6567,454,203,251,389,1122,13916,3477,7109,6529,580,251,329,1264,2066
8600000US95662,ZCTA5 95662,26659,13362,4509,6947,6367,580,288,292,266,1640,13297,3198,6930,6246,684,346,338,1321,1848
8600000US95663,ZCTA5 95663,2010,871,176,601,559,42,10,32,39,55,1139,218,600,564,36,12,24,164,157
